Bailey,Continent,20,10,11,12,30,40,130,140,120,121,122,110,80,81,82,50,100,60,62,61,90,70,71,72,160,170,180,150,151,152,153,190,200,201,202,210,220,230
188,EurAsia,"65,30,4,1","65,30,4,1","65,30,4,1","65,30,4,1","65,30,4,1","65,30,4,1","91,0,4,5","1,0,0,99","84,1,10,5","84,1,10,5","84,1,10,5","89,5,1,5","85,10,4,1","75,20,4,1","85,10,4,1","75,20,4,1","75,20,4,1","75,20,4,1","83,15,1,1","75,20,4,1","75,20,4,1","85,10,4,1","75,20,4,1","85,10,4,1","70,20,0,10","75,0,0,25","75,0,0,25","9,0,0,1","6,2,1,1","8,0,1,1","9,0,0,1","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
188,North America,"50,40,5,5","50,40,5,5","50,40,5,5","50,40,5,5","50,40,5,5","50,40,5,5","90,5,1,4","1,0,0,99","60,25,10,5","60,25,10,5","60,25,10,5","63,30,2,5","70,20,5,5","50,40,5,5","70,20,5,5","50,40,5,5","50,40,5,5","50,40,5,5","55,35,5,5","50,40,5,5","50,40,5,5","70,20,5,5","50,40,5,5","70,20,5,5","70,20,0,10","75,0,0,25","30,10,1,54","5,3,1,1","4,4,1,1","5,3,1,1","5,3,1,1","45,1,0,4","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
188,South America,"84,10,5,1","84,10,5,1","84,10,5,1","84,10,5,1","84,10,5,1","84,10,5,1","95,0,1,4","1,0,0,99","90,0,6,4","90,0,6,4","90,0,6,4","94,3,2,1","95,1,3,1","95,1,3,1","95,1,3,1","82,12,5,1","82,12,5,1","80,15,4,1","84,10,5,1","80,15,4,1","80,15,4,1","95,1,3,1","95,1,3,1","95,1,3,1","70,20,7,3","75,0,0,25","75,0,0,25","6,1,1,2","7,1,1,1","8,0,1,1","7,0,1,2","40,2,3,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
388,Africa,"95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","99,0,0,1","1,0,0,99","99,0,0,1","99,0,0,1","99,0,0,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","95,2,2,1","86,2,2,10","75,0,0,25","74,1,0,25","9,0,0,1","8,0,1,1","8,0,1,1","8,0,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
388,Oceania_NZ,"75,20,4,1","75,20,4,1","75,20,4,1","75,20,4,1","75,20,4,1","75,20,4,1","91,0,4,5","1,0,0,99","80,5,10,5","80,5,10,5","80,5,10,5","84,10,1,5","87,10,2,1","77,20,2,1","87,10,2,1","83,15,1,1","83,15,1,1","77,20,2,1","85,13,1,1","77,20,2,1","77,20,2,1","87,10,2,1","77,20,2,1","87,10,2,1","40,40,0,20","75,0,0,25","75,0,0,25","6,2,1,1","6,2,1,1","8,0,1,1","6,2,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
388,Oceania,"75,20,4,1","75,20,4,1","75,20,4,1","75,20,4,1","75,20,4,1","75,20,4,1","91,0,4,5","1,0,0,99","80,5,10,5","80,5,10,5","80,5,10,5","84,10,1,5","87,10,2,1","77,20,2,1","87,10,2,1","83,15,1,1","83,15,1,1","77,20,2,1","85,13,1,1","77,20,2,1","77,20,2,1","87,10,2,1","77,20,2,1","87,10,2,1","40,40,0,20","75,0,0,25","75,0,0,25","6,2,1,1","6,2,1,1","8,0,1,1","6,2,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
388,EurAsia,"75,20,4,1","75,20,4,1","75,20,4,1","75,20,4,1","75,20,4,1","75,20,4,1","91,0,4,5","1,0,0,99","80,5,10,5","80,5,10,5","80,5,10,5","84,10,1,5","87,10,2,1","77,20,2,1","87,10,2,1","83,15,1,1","83,15,1,1","77,20,2,1","85,13,1,1","77,20,2,1","77,20,2,1","87,10,2,1","77,20,2,1","87,10,2,1","40,40,0,20","75,0,0,25","75,0,0,25","6,2,1,1","6,2,1,1","8,0,1,1","6,2,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
388,North America,"50,40,5,5","50,40,5,5","50,40,5,5","50,40,5,5","50,40,5,5","50,40,5,5","90,5,1,4","1,0,0,99","60,25,10,5","60,25,10,5","60,25,10,5","63,30,2,5","70,20,5,5","50,40,5,5","70,20,5,5","50,40,5,5","50,40,5,5","50,40,5,5","55,35,5,5","50,40,5,5","50,40,5,5","70,20,5,5","50,40,5,5","70,20,5,5","70,20,0,10","75,0,0,25","30,10,1,54","5,3,1,1","4,4,1,1","5,3,1,1","5,3,1,1","45,1,0,4","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
388,South America,"84,10,5,1","84,10,5,1","84,10,5,1","84,10,5,1","84,10,5,1","84,10,5,1","95,0,1,4","1,0,0,99","90,0,6,4","90,0,6,4","90,0,6,4","94,3,2,1","95,1,3,1","95,1,3,1","95,1,3,1","82,12,5,1","82,12,5,1","80,15,4,1","84,10,5,1","80,15,4,1","80,15,4,1","95,1,3,1","95,1,3,1","95,1,3,1","70,20,7,3","75,0,0,25","75,0,0,25","6,1,1,2","7,1,1,1","8,0,1,1","7,0,1,2","40,2,3,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
89,Africa,"80,15,0,5","80,15,0,5","80,15,0,5","80,15,0,5","80,15,0,5","80,15,0,5","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","90,5,0,5","87,8,0,5","80,15,0,5","87,8,0,5","80,15,0,5","80,15,0,5","80,15,0,5","80,15,0,5","80,15,0,5","80,15,0,5","87,8,0,5","80,15,0,5","87,8,0,5","80,10,0,10","75,0,0,25","74,1,0,25","9,0,0,1","7,2,0,1","9,0,0,1","9,0,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
89,Oceania_NZ,"83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","95,0,0,5","1,0,0,99","90,3,2,5","90,3,2,5","90,3,2,5","93,5,1,1","88,10,1,1","83,15,1,1","88,10,1,1","83,15,1,1","83,15,1,1","83,15,1,1","85,13,1,1","83,15,1,1","83,15,1,1","88,10,1,1","83,15,1,1","88,10,1,1","15,60,5,20","75,0,0,25","60,10,0,30","7,1,1,1","7,1,1,1","7,1,1,1","7,1,1,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
89,Oceania,"83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","95,0,0,5","1,0,0,99","90,3,2,5","90,3,2,5","90,3,2,5","93,5,1,1","88,10,1,1","83,15,1,1","88,10,1,1","83,15,1,1","83,15,1,1","83,15,1,1","85,13,1,1","83,15,1,1","83,15,1,1","88,10,1,1","83,15,1,1","88,10,1,1","15,60,5,20","75,0,0,25","60,10,0,30","7,1,1,1","7,1,1,1","7,1,1,1","7,1,1,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
89,EurAsia,"79,20,0,1","79,20,0,1","79,20,0,1","79,20,0,1","79,20,0,1","79,20,0,1","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","90,5,0,5","60,39,0,1","39,60,0,1","60,39,0,1","79,20,0,1","79,20,0,1","79,20,0,1","79,20,0,1","79,20,0,1","79,20,0,1","60,39,0,1","39,60,0,1","60,39,0,1","70,20,0,10","75,0,0,25","75,0,0,25","9,0,0,1","7,2,0,1","9,0,0,1","9,0,0,1","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
89,North America,"85,10,0,5","85,10,0,5","85,10,0,5","85,10,0,5","85,10,0,5","85,10,0,5","95,0,0,5","1,0,0,99","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","85,10,0,5","90,5,0,5","90,5,0,5","90,5,0,5","85,10,0,5","90,5,0,5","85,10,0,5","85,10,0,5","90,5,0,5","85,10,0,5","90,5,0,5","90,1,0,9","75,0,0,25","70,0,0,30","7,1,0,2","7,1,0,2","7,1,0,2","7,1,0,2","44,1,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
89,South America,"90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","95,1,0,4","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
90,Africa,"98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","1,0,0,99","98,0,1,1","98,0,1,1","98,0,1,1","98,0,1,1","25,70,0,5","5,90,0,5","25,70,0,5","89,10,0,1","89,10,0,1","45,50,0,5","98,0,1,1","45,50,0,5","45,50,0,5","25,70,0,5","5,90,0,5","25,70,0,5","89,1,0,10","75,0,0,25","74,1,0,25","9,0,0,1","4,5,0,1","8,0,1,1","9,0,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
90,Oceania_NZ,"25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","60,30,0,10","1,0,0,99","30,60,0,10","30,60,0,10","30,60,0,10","25,65,0,10","30,65,0,5","15,80,0,5","30,65,0,5","25,65,0,10","25,65,0,10","15,80,0,5","25,65,0,10","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","3,5,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
90,Oceania,"25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","60,30,0,10","1,0,0,99","30,60,0,10","30,60,0,10","30,60,0,10","25,65,0,10","30,65,0,5","15,80,0,5","30,65,0,5","25,65,0,10","25,65,0,10","15,80,0,5","25,65,0,10","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","3,5,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
90,EurAsia,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","75,0,0,25","75,0,0,25","7,0,0,3","8,0,0,2","8,0,0,2","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
90,North America,"90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,1,0,7","1,0,0,99","90,5,0,5","90,5,0,5","90,5,0,5","90,1,0,7","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","50,40,0,10","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","8,1,0,1","8,1,0,1","35,0,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
90,South America,"90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","95,1,0,4","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
91,Africa,"15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","55,40,0,5","30,65,0,5","15,80,0,5","30,65,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","40,50,0,10","75,0,0,25","70,5,0,25","8,1,0,1","1,7,0,2","9,0,0,1","9,0,0,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
91,Oceania_NZ,"15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","60,35,0,5","1,0,0,99","30,65,0,5","30,65,0,5","30,65,0,5","50,45,0,5","30,65,0,5","15,80,0,5","30,65,0,5","15,80,0,5","15,80,0,5","15,80,0,5","25,65,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","1,7,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
91,Oceania,"15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","60,35,0,5","1,0,0,99","30,65,0,5","30,65,0,5","30,65,0,5","50,45,0,5","30,65,0,5","15,80,0,5","30,65,0,5","15,80,0,5","15,80,0,5","15,80,0,5","25,65,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","1,7,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
91,EurAsia,"39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
91,North America,"85,10,0,5","85,10,0,5","85,10,0,5","85,10,0,5","85,10,0,5","85,10,0,5","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","90,5,0,5","90,5,0,5","85,10,0,5","90,5,0,5","90,5,0,5","90,5,0,5","85,10,0,5","90,5,0,5","85,10,0,5","85,10,0,5","90,5,0,5","85,10,0,5","90,5,0,5","90,1,0,9","75,0,0,25","70,0,0,30","7,1,0,2","7,1,0,2","7,1,0,2","7,1,0,2","44,1,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
91,South America,"98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","70,5,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
92,Africa,"15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","55,40,0,5","30,65,0,5","15,80,0,5","30,65,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","40,50,0,10","75,0,0,25","70,5,0,25","8,1,0,1","1,7,0,2","9,0,0,1","9,0,0,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
92,Oceania_NZ,"40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
92,Oceania,"40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
92,EurAsia,"39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
92,North America,"94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
92,South America,"98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
192,Africa,"15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","55,40,0,5","30,65,0,5","15,80,0,5","30,65,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","40,50,0,10","75,0,0,25","70,5,0,25","8,1,0,1","1,7,0,2","9,0,0,1","9,0,0,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
192,Oceania_NZ,"40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
192,Oceania,"40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
192,EurAsia,"39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
192,North America,"94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
192,South America,"98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,Africa,"50,45,0,5","50,45,0,5","50,45,0,5","50,45,0,5","50,45,0,5","50,45,0,5","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","80,15,0,5","30,65,0,5","15,80,0,5","30,65,0,5","50,45,0,5","50,45,0,5","15,80,0,5","50,45,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","40,50,0,10","75,0,0,25","70,5,0,25","8,1,0,1","1,7,0,2","9,0,0,1","9,0,0,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,Oceania_NZ,"40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,Oceania,"40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,EurAsia,"39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,North America,"94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
